date,Current_measured,Temperature_measured,Current_load,Voltage_load,Voltage_measured
2010-04-21 19:35:33.296,-1.00698085,46.16071069,0.9986,3.477,3.954073335
2010-04-21 19:35:43.406,-1.005110205,46.18604454,0.9986,3.475,3.952502809
2010-04-21 19:35:53.500,-1.004867139,46.20371431,0.9986,3.473,3.950875
2010-04-21 19:36:03.546,-1.00682455,46.21728157,0.9986,3.472,3.949315505
2010-04-21 19:36:13.593,-1.006623819,46.21641514,0.9986,3.47,3.947742837
2010-04-21 19:36:23.671,-1.006248291,46.23384456,0.9986,3.469,3.946287926
2010-04-21 19:36:33.734,-1.008226796,46.26110161,0.9986,3.467,3.944833246
2010-04-21 19:36:43.765,-1.006931512,46.26644243,0.9986,3.466,3.943165253
2010-04-21 19:36:53.812,-1.007013155,46.28435758,0.9986,3.465,3.941602294
2010-04-21 19:37:03.875,-1.007186557,46.30183924,0.9986,3.463,3.94020618
2010-04-21 19:37:13.968,-1.007922769,46.31029049,0.9986,3.461,3.938725278
2010-04-21 19:37:24.031,-1.006583619,46.32377043,0.9986,3.46,3.937253202
2010-04-21 19:37:34.125,-1.007529056,46.34146868,0.9986,3.459,3.935667271
2010-04-21 19:37:44.171,-1.008145242,46.35902919,0.9986,3.457,3.934060088
2010-04-21 19:37:54.265,-1.007810391,46.3716996,0.9986,3.455,3.932385949
2010-04-21 19:38:04.359,-1.005047938,46.40341783,0.9986,3.454,3.930981144
2010-04-21 19:38:14.437,-1.007468255,46.39539411,0.9986,3.453,3.929415866
2010-04-21 19:38:24.500,-1.008192029,46.39611171,0.9986,3.451,3.927938781
2010-04-21 19:38:34.515,-1.005820955,46.42408819,0.9986,3.449,3.92645874
2010-04-21 19:38:44.531,-1.006869982,46.44721509,0.9986,3.448,3.924912326
2010-04-21 19:38:54.562,-1.007926905,46.45666792,0.9986,3.447,3.923349752
2010-04-21 19:39:04.546,-1.00553904,46.4565014,0.9986,3.445,3.921787915
2010-04-21 19:39:14.656,-1.006743417,46.44760434,0.9986,3.444,3.920576724
2010-04-21 19:39:24.656,-1.007884407,46.48818468,0.9986,3.442,3.918889392
2010-04-21 19:39:34.656,-1.006844558,46.4841252,0.9986,3.441,3.917279933
2010-04-21 19:39:44.765,-1.006404851,46.49756487,0.9986,3.439,3.915770256
2010-04-21 19:39:54.812,-1.006625761,46.50534904,0.9986,3.438,3.914325532
2010-04-21 19:40:04.859,-1.007641098,46.52224525,0.9986,3.437,3.912740476
2010-04-21 19:40:14.937,-1.007070996,46.53296981,0.9986,3.435,3.911241769
2010-04-21 19:40:25.000,-1.005416063,46.54376807,0.9986,3.433,3.909813342
2010-04-21 19:40:35.125,-1.009114434,46.54555735,0.9986,3.433,3.908335191
2010-04-21 19:40:45.218,-1.0079283,46.5618415,0.9986,3.431,3.906843094
2010-04-21 19:40:55.312,-1.006781604,46.56326338,0.9986,3.429,3.905143142
2010-04-21 19:41:05.359,-1.006703953,46.57613977,0.9988,3.428,3.903843764
2010-04-21 19:41:15.484,-1.00632777,46.56856037,0.9988,3.426,3.902254033
2010-04-21 19:41:25.578,-1.007777023,46.58248373,0.9986,3.425,3.900839897
2010-04-21 19:41:35.640,-1.006737073,46.60676777,0.9986,3.423,3.899248127
2010-04-21 19:41:45.687,-1.006607854,46.61932875,0.9988,3.422,3.897860447
2010-04-21 19:41:55.703,-1.00767856,46.62642805,0.9986,3.421,3.89619711
2010-04-21 19:42:05.781,-1.006588702,46.61412559,0.9986,3.419,3.894934817
2010-04-21 19:42:15.796,-1.007185871,46.60612873,0.9986,3.417,3.893427577
2010-04-21 19:42:25.921,-1.006307302,46.63513255,0.9986,3.416,3.891802281
2010-04-21 19:42:36.000,-1.009534045,46.65799829,0.9986,3.415,3.890369982
2010-04-21 19:42:45.984,-1.00656549,46.65519469,0.9986,3.413,3.888779378
2010-04-21 19:42:56.031,-1.00801413,46.65559722,0.9986,3.412,3.887549157
2010-04-21 19:43:06.093,-1.007206514,46.66056142,0.9988,3.411,3.88592603
2010-04-21 19:43:16.156,-1.006379641,46.67754308,0.9988,3.409,3.88473422
2010-04-21 19:43:26.234,-1.006879254,46.69778587,0.9988,3.408,3.88314432
2010-04-21 19:43:36.312,-1.006550931,46.69114766,0.9986,3.407,3.88178517
2010-04-21 19:43:46.390,-1.006780138,46.71494884,0.9986,3.405,3.880702266
2010-04-21 19:43:56.406,-1.00682296,46.72172672,0.9986,3.404,3.879308372
2010-04-21 19:44:06.546,-1.007287703,46.7204342,0.9986,3.403,3.87787322
2010-04-21 19:44:16.625,-1.008151945,46.74073391,0.9986,3.401,3.876917196
2010-04-21 19:44:26.750,-1.007224283,46.73644099,0.9988,3.4,3.875327698
2010-04-21 19:44:36.812,-1.00433751,46.77411861,0.9986,3.399,3.874331736
2010-04-21 19:44:46.906,-1.007593661,46.78624595,0.9986,3.398,3.872991222
2010-04-21 19:44:56.984,-1.007056557,46.8019155,0.9986,3.397,3.871835078
2010-04-21 19:45:07.031,-1.008057911,46.82317409,0.9986,3.395,3.870572456
2010-04-21 19:45:17.062,-1.007178374,46.85327394,0.9986,3.394,3.869636008
2010-04-21 19:45:27.187,-1.006751555,46.90156641,0.9986,3.393,3.868212431
2010-04-21 19:45:37.296,-1.005982244,46.91231448,0.9986,3.392,3.866993912
2010-04-21 19:45:47.328,-1.007678936,46.90695569,0.9986,3.391,3.865817492
2010-04-21 19:45:57.390,-1.007016355,46.95584418,0.9986,3.39,3.864721904
2010-04-21 19:46:07.515,-1.007737968,46.98823001,0.9986,3.389,3.863439739
2010-04-21 19:46:17.531,-1.008514203,47.00242738,0.9986,3.387,3.86241014
2010-04-21 19:46:27.593,-1.007347493,47.03520177,0.9986,3.386,3.860875682
2010-04-21 19:46:37.718,-1.006629914,47.08661663,0.9986,3.385,3.859648689
2010-04-21 19:46:47.781,-1.008335249,47.10516561,0.9986,3.383,3.858463395
2010-04-21 19:46:57.859,-1.007363434,47.1374291,0.9988,3.382,3.857321216
2010-04-21 19:47:07.906,-1.007176929,47.15399086,0.9988,3.381,3.855901683
2010-04-21 19:47:17.921,-1.005823936,47.19160579,0.9986,3.38,3.854436382
2010-04-21 19:47:27.968,-1.005466929,47.23729477,0.9986,3.378,3.853007573
2010-04-21 19:47:38.000,-1.006333239,47.27227611,0.9988,3.377,3.851312804
2010-04-21 19:47:48.078,-1.006776664,47.28534881,0.9986,3.375,3.849992884
2010-04-21 19:47:58.156,-1.004471188,47.30770256,0.9986,3.374,3.848448165
2010-04-21 19:48:08.234,-1.007357262,47.32801827,0.9988,3.373,3.846909544
2010-04-21 19:48:18.328,-1.00703792,47.35001271,0.9988,3.371,3.845466325
2010-04-21 19:48:28.359,-1.007215969,47.38197904,0.9988,3.369,3.843838907
2010-04-21 19:48:38.453,-1.006530679,47.41852299,0.9986,3.367,3.841659319
2010-04-21 19:48:48.484,-1.007496086,47.4329078,0.9986,3.366,3.840353662
2010-04-21 19:48:58.593,-1.006239368,47.42269232,0.9988,3.364,3.838260978
2010-04-21 19:49:08.687,-1.007243702,47.44086743,0.9986,3.362,3.836325916
2010-04-21 19:49:18.796,-1.005491279,47.45516238,0.9986,3.361,3.834837455
2010-04-21 19:49:28.843,-1.0074697,47.48281957,0.9988,3.359,3.832921086
2010-04-21 19:49:38.890,-1.007581151,47.48873809,0.9986,3.357,3.830913589
2010-04-21 19:49:48.984,-1.008250152,47.47637477,0.9988,3.355,3.829196259
2010-04-21 19:49:59.046,-1.006125633,47.45670391,0.9986,3.353,3.827118166
2010-04-21 19:50:09.109,-1.005451937,47.45153177,0.9986,3.351,3.824871042
2010-04-21 19:50:19.203,-1.009960769,47.46851062,0.9988,3.349,3.823177885
2010-04-21 19:50:29.375,-1.006803216,47.43825916,0.9986,3.347,3.821452315
2010-04-21 19:50:39.437,-1.00546016,47.43927914,0.9986,3.345,3.819559616
2010-04-21 19:50:49.531,-1.006342606,47.43894103,0.9988,3.343,3.817570422
2010-04-21 19:50:59.593,-1.005105738,47.42465431,0.9986,3.342,3.815754359
2010-04-21 19:51:09.734,-1.007082027,47.39459896,0.9988,3.339,3.813939069
2010-04-21 19:51:19.843,-1.007501629,47.37595351,0.9986,3.338,3.812000248
2010-04-21 19:51:29.875,-1.006436338,47.36359858,0.9986,3.337,3.810410983
2010-04-21 19:51:39.906,-1.007708132,47.32530369,0.9986,3.334,3.808823292
2010-04-21 19:51:49.968,-1.006763732,47.31112593,0.9988,3.333,3.807014315
2010-04-21 19:52:00.000,-1.003548809,47.28066326,0.9986,3.331,3.805182682
2010-04-21 19:52:10.093,-1.004500279,47.27142315,0.9986,3.33,3.80362384
2010-04-21 19:52:20.140,-1.008189348,47.25685775,0.9988,3.328,3.802366747
2010-04-21 19:52:30.171,-1.007717116,47.21956248,0.9988,3.327,3.800767832
2010-04-21 19:52:40.312,-1.006857612,47.19920054,0.9986,3.326,3.799586729
2010-04-21 19:52:50.390,-1.007936254,47.17429996,0.9986,3.324,3.797797941
2010-04-21 19:53:00.390,-1.008188054,47.14052068,0.9986,3.322,3.796778345
2010-04-21 19:53:10.484,-1.006457237,47.08963814,0.9986,3.322,3.79534506
2010-04-21 19:53:20.531,-1.006867668,47.07905085,0.9988,3.32,3.794070353
2010-04-21 19:53:30.656,-1.006292056,47.0373574,0.9988,3.319,3.792572236
2010-04-21 19:53:40.734,-1.005851552,47.01435665,0.9986,3.318,3.791455371
2010-04-21 19:53:50.828,-1.006841171,46.97377347,0.9988,3.316,3.790359163
2010-04-21 19:54:00.875,-1.006050286,46.9270588,0.9988,3.316,3.789412803
2010-04-21 19:54:10.937,-1.004555744,46.88219334,0.9988,3.314,3.787867949
2010-04-21 19:54:21.000,-1.006335124,46.85392599,0.9986,3.314,3.787112369
2010-04-21 19:54:31.062,-1.008011679,46.83477519,0.9988,3.312,3.786184428
2010-04-21 19:54:41.187,-1.008789304,46.78866976,0.9986,3.311,3.784976434
2010-04-21 19:54:51.281,-1.005263108,46.75797449,0.9986,3.31,3.783819216
2010-04-21 19:55:01.328,-1.004955119,46.71929924,0.9988,3.309,3.78261555
2010-04-21 19:55:11.359,-1.007239412,46.68895722,0.9988,3.308,3.782152772
2010-04-21 19:55:21.390,-1.007552508,46.64745157,0.9986,3.307,3.780781129
2010-04-21 19:55:31.421,-1.006407944,46.61867366,0.9986,3.306,3.779609947
2010-04-21 19:55:41.468,-1.007796002,46.56830454,0.9986,3.305,3.7786282
2010-04-21 19:55:51.546,-1.007020336,46.5739673,0.9986,3.304,3.777373295
2010-04-21 19:56:01.593,-1.00842445,46.56301799,0.9988,3.303,3.776443242
2010-04-21 19:56:11.718,-1.007477726,46.5106558,0.9986,3.302,3.775518238
2010-04-21 19:56:21.781,-1.007058974,46.4884971,0.9988,3.301,3.774434834
2010-04-21 19:56:31.859,-1.006349233,46.48808125,0.9986,3.3,3.773442742
2010-04-21 19:56:41.906,-1.007389855,46.4637841,0.9986,3.299,3.772441536
2010-04-21 19:56:51.953,-1.006095715,46.44211675,0.9986,3.298,3.771463402
2010-04-21 19:57:02.093,-1.007815567,46.42093224,0.9986,3.296,3.77046787
2010-04-21 19:57:12.140,-1.008569111,46.42487367,0.9986,3.296,3.769191039
2010-04-21 19:57:22.250,-1.006225799,46.40783983,0.9986,3.295,3.768235909
2010-04-21 19:57:32.375,-1.005726002,46.40013706,0.9988,3.294,3.767352041
2010-04-21 19:57:42.453,-1.005432647,46.39140798,0.9986,3.292,3.766188863
2010-04-21 19:57:52.578,-1.007010555,46.39328229,0.9988,3.292,3.765105854
2010-04-21 19:58:02.703,-1.006569944,46.38470457,0.9986,3.29,3.763946205
2010-04-21 19:58:12.765,-1.007560601,46.38658434,0.9986,3.289,3.762951444
2010-04-21 19:58:22.765,-1.00669445,46.36716451,0.9986,3.288,3.761814619
2010-04-21 19:58:32.859,-1.005767176,46.37081439,0.9986,3.288,3.760973774
2010-04-21 19:58:42.937,-1.007129188,46.38339979,0.9986,3.286,3.759765986
2010-04-21 19:58:52.984,-1.007678174,46.38763009,0.9986,3.285,3.758717624
2010-04-21 19:59:03.015,-1.007608105,46.37511596,0.9986,3.284,3.757555994
2010-04-21 19:59:13.046,-1.006785851,46.36527131,0.9986,3.284,3.756751057
2010-04-21 19:59:23.093,-1.006437411,46.39003155,0.9986,3.282,3.755554823
2010-04-21 19:59:33.156,-1.006859269,46.39736386,0.9986,3.281,3.754397195
2010-04-21 19:59:43.171,-1.005266974,46.40205523,0.9986,3.28,3.753258908
2010-04-21 19:59:53.281,-1.006340078,46.40883338,0.9986,3.279,3.752360629
2010-04-21 20:00:03.359,-1.00644688,46.40246275,0.9986,3.278,3.751372806
2010-04-21 20:00:13.468,-1.005950592,46.40486214,0.9988,3.277,3.75024276
2010-04-21 20:00:23.500,-1.008628603,46.41691788,0.9986,3.276,3.749029088
2010-04-21 20:00:33.500,-1.006947389,46.40611951,0.9986,3.275,3.748204348
2010-04-21 20:00:43.531,-1.006549307,46.42040624,0.9986,3.274,3.747122702
2010-04-21 20:00:53.546,-1.007246593,46.43661436,0.9986,3.273,3.746326227
2010-04-21 20:01:03.609,-1.006880345,46.44088431,0.9986,3.272,3.745048463
2010-04-21 20:01:13.671,-1.007924572,46.43373058,0.9986,3.271,3.744065915
2010-04-21 20:01:23.703,-1.008757865,46.4500805,0.9986,3.27,3.74319165
2010-04-21 20:01:33.734,-1.006963958,46.44981675,0.9988,3.268,3.742083761
2010-04-21 20:01:43.859,-1.006706284,46.45545615,0.9986,3.268,3.741015836
2010-04-21 20:01:53.906,-1.005956628,46.46631013,0.9986,3.266,3.740020507
2010-04-21 20:02:03.921,-1.006400522,46.48214519,0.9986,3.265,3.738871835
2010-04-21 20:02:13.968,-1.008395295,46.47188681,0.9986,3.264,3.737784247
2010-04-21 20:02:24.078,-1.007246736,46.49171446,0.9986,3.264,3.736806619
2010-04-21 20:02:34.125,-1.005620446,46.5087153,0.9986,3.262,3.73578536
2010-04-21 20:02:44.171,-1.00735444,46.5049635,0.9986,3.261,3.735096079
2010-04-21 20:02:54.218,-1.007187971,46.50898067,0.9988,3.26,3.733938911
2010-04-21 20:03:04.250,-1.006625029,46.48742336,0.9986,3.26,3.732720536
2010-04-21 20:03:14.328,-1.007567832,46.51172121,0.9986,3.258,3.731725163
2010-04-21 20:03:24.406,-1.007754538,46.51990743,0.9986,3.257,3.730657671
2010-04-21 20:03:34.453,-1.003171079,46.52416549,0.9988,3.256,3.729895511
2010-04-21 20:03:44.453,-1.008424225,46.5053231,0.9988,3.256,3.728625959
2010-04-21 20:03:54.468,-1.005783098,46.52031308,0.9986,3.254,3.727803983
2010-04-21 20:04:04.515,-1.004801928,46.54584805,0.9986,3.253,3.726952633
2010-04-21 20:04:14.640,-1.004454943,46.54713958,0.9986,3.252,3.725978904
2010-04-21 20:04:24.734,-1.011447247,46.53923615,0.9988,3.252,3.724403115
2010-04-21 20:04:34.781,-1.00684847,46.54164492,0.9986,3.25,3.723679406
2010-04-21 20:04:44.859,-1.00595345,46.55436369,0.9986,3.249,3.722808287
2010-04-21 20:04:54.906,-1.007455006,46.56465646,0.9988,3.248,3.72165066
2010-04-21 20:05:05.015,-1.006625541,46.56520642,0.9986,3.248,3.720682587
2010-04-21 20:05:15.093,-1.007924779,46.57130952,0.9986,3.246,3.719761195
2010-04-21 20:05:25.187,-1.008410714,46.5733824,0.9988,3.246,3.718626972
2010-04-21 20:05:35.203,-1.009238072,46.5684286,0.9986,3.244,3.717838939
2010-04-21 20:05:45.265,-1.006311306,46.57018481,0.9986,3.243,3.716732434
2010-04-21 20:05:55.312,-1.006944113,46.58582168,0.9986,3.242,3.715728825
2010-04-21 20:06:05.437,-1.005510545,46.58578558,0.9986,3.242,3.714763679
2010-04-21 20:06:15.515,-1.006344444,46.60560945,0.9988,3.24,3.713905545
2010-04-21 20:06:25.609,-1.007465758,46.5996318,0.9986,3.24,3.712966023
2010-04-21 20:06:35.671,-1.00801234,46.59610253,0.9988,3.238,3.711732743
2010-04-21 20:06:45.734,-1.006798585,46.59890173,0.9986,3.238,3.710967437
2010-04-21 20:06:55.765,-1.00891425,46.61356307,0.9986,3.237,3.709712923
2010-04-21 20:07:05.859,-1.006441013,46.6062941,0.9986,3.236,3.708994711
2010-04-21 20:07:15.953,-1.007438314,46.62599397,0.9988,3.234,3.707934874
2010-04-21 20:07:26.031,-1.006465207,46.63230508,0.9986,3.234,3.706887227
2010-04-21 20:07:36.109,-1.006964346,46.623049,0.9986,3.232,3.705918166
2010-04-21 20:07:46.203,-1.007323361,46.65270395,0.9988,3.232,3.704965275
2010-04-21 20:07:56.234,-1.00693644,46.6440228,0.9988,3.231,3.704079604
2010-04-21 20:08:06.265,-1.008199123,46.63757704,0.9986,3.23,3.703042514
2010-04-21 20:08:16.375,-1.006686045,46.64283949,0.9988,3.229,3.702121799
2010-04-21 20:08:26.484,-1.006632762,46.65571733,0.9988,3.228,3.701064887
2010-04-21 20:08:36.625,-1.005528033,46.66209652,0.9986,3.227,3.700285238
2010-04-21 20:08:46.671,-1.006156108,46.66111234,0.9988,3.226,3.699117631
2010-04-21 20:08:56.750,-1.006374536,46.63793397,0.9988,3.225,3.698093436
2010-04-21 20:09:06.875,-1.007817272,46.67534007,0.9986,3.224,3.69713052
2010-04-21 20:09:16.937,-1.006785112,46.67205775,0.9986,3.223,3.696256597
2010-04-21 20:09:27.000,-1.008250586,46.66605439,0.9988,3.222,3.695164861
2010-04-21 20:09:37.093,-1.006989803,46.66708038,0.9986,3.221,3.694242975
2010-04-21 20:09:47.125,-1.006369965,46.66184303,0.9986,3.22,3.693357207
2010-04-21 20:09:57.234,-1.006961881,46.68608808,0.9986,3.22,3.692492344
2010-04-21 20:10:07.250,-1.005737972,46.66315909,0.9986,3.218,3.691575624
2010-04-21 20:10:17.281,-1.008418888,46.68436273,0.9986,3.218,3.690362545
2010-04-21 20:10:27.296,-1.007027496,46.69878315,0.9986,3.216,3.68959943
2010-04-21 20:10:37.328,-1.007398759,46.6849697,0.9988,3.216,3.688607335
2010-04-21 20:10:47.390,-1.006612862,46.66051989,0.9986,3.214,3.687758733
2010-04-21 20:10:57.406,-1.006934392,46.68041894,0.9986,3.214,3.686760826
2010-04-21 20:11:07.468,-1.00604878,46.68618918,0.9986,3.213,3.685958996
2010-04-21 20:11:17.500,-1.007104961,46.69391432,0.9986,3.212,3.685090511
2010-04-21 20:11:27.562,-1.006914867,46.69205053,0.9986,3.21,3.683908689
2010-04-21 20:11:37.640,-1.006396524,46.70073113,0.9988,3.21,3.682868764
2010-04-21 20:11:47.687,-1.006792492,46.6949252,0.9986,3.209,3.682179637
2010-04-21 20:11:57.734,-1.006336438,46.68589576,0.9986,3.208,3.681222241
2010-04-21 20:12:07.843,-1.007520696,46.69909127,0.9986,3.207,3.680132263
2010-04-21 20:12:17.937,-1.007881303,46.68628277,0.9988,3.206,3.679437435
2010-04-21 20:12:28.078,-1.006808087,46.69265602,0.9988,3.205,3.678567273
2010-04-21 20:12:38.125,-1.005029229,46.71112814,0.9988,3.204,3.677398406
2010-04-21 20:12:48.140,-1.006924038,46.6904185,0.9986,3.204,3.676650315
2010-04-21 20:12:58.218,-1.007562096,46.68451222,0.9988,3.202,3.675587774
2010-04-21 20:13:08.250,-1.007410388,46.71208585,0.9986,3.202,3.674763917
2010-04-21 20:13:18.359,-1.00521908,46.70840377,0.9986,3.2,3.673877167
2010-04-21 20:13:28.500,-1.006371876,46.70766647,0.9986,3.2,3.672949225
2010-04-21 20:13:38.593,-1.006948731,46.71177347,0.9986,3.199,3.671920721
2010-04-21 20:13:48.656,-1.007139882,46.71140965,0.9986,3.198,3.670920764
2010-04-21 20:13:58.750,-1.00655417,46.72184574,0.9986,3.197,3.670186628
2010-04-21 20:14:08.796,-1.007163329,46.72733878,0.9986,3.196,3.669324322
2010-04-21 20:14:19.000,-1.005198229,46.72147445,0.9986,3.196,3.668479176
2010-04-21 20:14:29.046,-1.006437025,46.72698466,0.9988,3.194,3.667649319
2010-04-21 20:14:39.109,-1.006903504,46.71244952,0.9986,3.194,3.66647509
2010-04-21 20:14:49.140,-1.006507003,46.72680523,0.9986,3.192,3.66584259
2010-04-21 20:14:59.187,-1.006133368,46.72860659,0.9986,3.192,3.664975869
2010-04-21 20:15:09.296,-1.007189197,46.72530385,0.9988,3.191,3.663981813
2010-04-21 20:15:19.421,-1.007403384,46.72191563,0.9988,3.19,3.663138014
2010-04-21 20:15:29.500,-1.00688734,46.73890619,0.9988,3.189,3.662312237
2010-04-21 20:15:39.500,-1.007836259,46.7385633,0.9986,3.188,3.661380044
2010-04-21 20:15:49.609,-1.008601989,46.75151283,0.9988,3.188,3.660545754
2010-04-21 20:15:59.640,-1.007030245,46.72386174,0.9986,3.186,3.659710083
2010-04-21 20:16:09.750,-1.002914816,46.75073229,0.9988,3.186,3.658763945
2010-04-21 20:16:19.875,-1.006380368,46.73816965,0.9986,3.185,3.658024664
2010-04-21 20:16:29.906,-1.006661068,46.73663804,0.9988,3.184,3.657091994
2010-04-21 20:16:39.937,-1.00824411,46.75334369,0.9988,3.183,3.65612151
2010-04-21 20:16:50.046,-1.006415769,46.75261013,0.9988,3.182,3.655395402
2010-04-21 20:17:00.156,-1.007975097,46.75989662,0.9988,3.182,3.654520053
2010-04-21 20:17:10.187,-1.006925884,46.76098689,0.9988,3.18,3.653721128
2010-04-21 20:17:20.265,-1.006565024,46.75361371,0.9988,3.18,3.652773815
2010-04-21 20:17:30.375,-1.005744878,46.75589104,0.9988,3.179,3.652009363
2010-04-21 20:17:40.515,-1.008022583,46.76455974,0.9986,3.178,3.65116327
2010-04-21 20:17:50.531,-1.006706839,46.7479834,0.9988,3.177,3.650307991
2010-04-21 20:18:00.593,-1.006788618,46.76398191,0.9988,3.176,3.649423243
2010-04-21 20:18:10.703,-1.006624179,46.76164641,0.9988,3.176,3.648521231
2010-04-21 20:18:20.765,-1.007343711,46.77720828,0.9986,3.175,3.647658412
2010-04-21 20:18:30.796,-1.007156003,46.77761416,0.9988,3.174,3.646920421
2010-04-21 20:18:40.843,-1.006975488,46.76456719,0.9986,3.173,3.646054646
2010-04-21 20:18:50.890,-1.007114137,46.76941538,0.9988,3.172,3.645277904
2010-04-21 20:19:00.953,-1.007195919,46.76002704,0.9988,3.172,3.644507964
2010-04-21 20:19:11.078,-1.00746615,46.76573779,0.9988,3.17,3.643638204
2010-04-21 20:19:21.156,-1.006600638,46.780003,0.9988,3.17,3.64262412
2010-04-21 20:19:31.250,-1.006021202,46.77195523,0.9988,3.168,3.641979617
2010-04-21 20:19:41.312,-1.008209969,46.79036082,0.9988,3.168,3.641122279
2010-04-21 20:19:51.375,-1.006864332,46.79460969,0.9988,3.168,3.640456528
2010-04-21 20:20:01.453,-1.007835222,46.78809434,0.9988,3.166,3.639515098
2010-04-21 20:20:11.484,-1.007010112,46.77445977,0.9986,3.165,3.638611423
2010-04-21 20:20:21.609,-1.005856327,46.775112,0.9988,3.165,3.63785507
2010-04-21 20:20:31.656,-1.006726323,46.78032967,0.9988,3.164,3.637174931
2010-04-21 20:20:41.703,-1.005777264,46.7952845,0.9988,3.164,3.636424458
2010-04-21 20:20:51.734,-1.008957714,46.80397312,0.9988,3.162,3.635514464
2010-04-21 20:21:01.796,-1.008068187,46.7921079,0.9986,3.162,3.63480843
2010-04-21 20:21:11.937,-1.006440945,46.79943723,0.9988,3.161,3.633819024
2010-04-21 20:21:22.031,-1.008546937,46.80137534,0.9988,3.16,3.633193906
2010-04-21 20:21:32.109,-1.007588655,46.80813043,0.9988,3.159,3.632512432
2010-04-21 20:21:42.203,-1.006923096,46.78725196,0.9988,3.158,3.631622738
2010-04-21 20:21:52.218,-1.007668167,46.78850145,0.9986,3.158,3.630718569
2010-04-21 20:22:02.250,-1.005624576,46.81108696,0.9988,3.157,3.630029059
2010-04-21 20:22:12.390,-1.007185772,46.8118414,0.9988,3.156,3.629314681
2010-04-21 20:22:22.468,-1.007221314,46.80484988,0.9988,3.156,3.628561648
2010-04-21 20:22:32.546,-1.006156362,46.79045398,0.9988,3.155,3.627763282
2010-04-21 20:22:42.609,-1.007155648,46.80240177,0.9988,3.154,3.627020941
2010-04-21 20:22:52.625,-1.00634474,46.81605936,0.9986,3.153,3.626194703
2010-04-21 20:23:02.687,-1.008197518,46.82471798,0.9988,3.152,3.625426012
2010-04-21 20:23:12.812,-1.00561892,46.81376087,0.9988,3.152,3.624815813
2010-04-21 20:23:22.890,-1.007495761,46.82482673,0.9988,3.151,3.623770002
