date,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge
2008-05-18 23:54:58.359,3.873043517642726,1.492803033987928,25.927684625136266,1.4995,4.618
2008-05-18 23:55:00.828,3.8736702514184,1.4911505697873528,25.917179409478543,1.4995,4.618
2008-05-18 23:55:03.297,3.87502923864513,1.48846675299515,25.907012452546635,1.4995,4.618
2008-05-18 23:55:05.781,3.875790463991741,1.4913067437529366,25.898460838663784,1.4995,4.618
2008-05-18 23:55:08.250,3.876766950652625,1.4914766337063257,25.894515590954505,1.4995,4.618
2008-05-18 23:55:10.765,3.877979003453763,1.488826799758553,25.89425548563888,1.4995,4.618
2008-05-18 23:55:13.297,3.878858158909789,1.4897843674369171,25.892724637477592,1.4995,4.618
2008-05-18 23:55:15.812,3.8800361906619223,1.488578238380298,25.893633844287347,1.4995,4.618
2008-05-18 23:55:18.328,3.880778395591969,1.49106829673762,25.89253892228895,1.4995,4.618
2008-05-18 23:55:20.812,3.881885689571566,1.4899052361142435,25.89026511412742,1.4995,4.618
2008-05-18 23:55:23.281,3.88265493660124,1.490793019236378,25.89156416526256,1.4995,4.618
2008-05-18 23:55:25.750,3.883566833425765,1.4930612976359074,25.888445414734605,1.4995,4.631
2008-05-18 23:55:28.219,3.884511008670752,1.490182117467973,25.886642242275823,1.4995,4.631
2008-05-18 23:55:30.687,3.8855780885992175,1.490255111498772,25.880480375155297,1.4995,4.631
2008-05-18 23:55:33.219,3.886454885637855,1.4905601843680705,25.86967044762068,1.4995,4.631
2008-05-18 23:55:35.734,3.887097904595728,1.4913401289638006,25.866012958020097,1.4995,4.631
2008-05-18 23:55:38.265,3.887995298463063,1.4920120566090962,25.86765762564871,1.4995,4.631
2008-05-18 23:55:40.781,3.888852640447341,1.491858033474055,25.86008933101767,1.4995,4.631
2008-05-18 23:55:43.297,3.889899785755024,1.4918006858937287,25.86028592673193,1.4995,4.631
2008-05-18 23:55:45.859,3.8906306742487726,1.4910666505592984,25.854379984387084,1.4995,4.631
2008-05-18 23:55:48.375,3.891652530950615,1.4884095874698369,25.851239331571406,1.4995,4.631
2008-05-18 23:55:50.906,3.8925660102140327,1.490518090742191,25.83984299280168,1.4995,4.631
2008-05-18 23:55:53.422,3.893565808058385,1.4892730038528197,25.838462965389635,1.4995,4.631
2008-05-18 23:55:55.953,3.893961056714592,1.491827220236783,25.84256244138792,1.4995,4.631
2008-05-18 23:55:58.469,3.895053346582418,1.488655629239434,25.84844888609475,1.4995,4.631
2008-05-18 23:56:01.000,3.8958801672642975,1.4913428259845367,25.849576819945607,1.4995,4.631
2008-05-18 23:56:03.515,3.896721702795634,1.4882835156544711,25.844882467643664,1.4995,4.643
2008-05-18 23:56:06.031,3.8974329358963375,1.490099752073291,25.841735193485565,1.4995,4.643
2008-05-18 23:56:08.562,3.898316644330026,1.4913982194334363,25.835034994856425,1.4995,4.643
2008-05-18 23:56:11.078,3.899079174406365,1.4902580509800445,25.835423079530635,1.4995,4.643
2008-05-18 23:56:13.562,3.9003046919334303,1.4898098656400938,25.83473410233777,1.4995,4.643
2008-05-18 23:56:16.031,3.9007815112063176,1.490164049595167,25.833836319361723,1.4995,4.643
2008-05-18 23:56:18.500,3.901345444719848,1.4885896713916469,25.83382547647078,1.4995,4.643
2008-05-18 23:56:20.984,3.902317376138601,1.488861062651239,25.83169305436872,1.4995,4.643
2008-05-18 23:56:23.453,3.903141698439247,1.49178118747239,25.82394309416592,1.4995,4.643
2008-05-18 23:56:25.969,3.9043166565448137,1.4891076524671216,25.81987871501796,1.4995,4.643
2008-05-18 23:56:28.500,3.9045988225404535,1.4908803157444472,25.82818743159804,1.4995,4.643
2008-05-18 23:56:31.015,3.9051823404949726,1.4915360465735583,25.81774285323785,1.4995,4.643
2008-05-18 23:56:33.531,3.906059135626769,1.49107504673493,25.818055882828556,1.4995,4.643
2008-05-18 23:56:36.062,3.906927656254613,1.4898696213048253,25.809776213863863,1.4995,4.643
2008-05-18 23:56:38.578,3.907651185499616,1.4926581914695074,25.8117427669422,1.4995,4.656
2008-05-18 23:56:41.109,3.908335399833703,1.492881026579941,25.805610955089776,1.4995,4.656
2008-05-18 23:56:43.687,3.9092369094087855,1.4896950211242792,25.806216773588663,1.4995,4.656
2008-05-18 23:56:46.219,3.909879764372677,1.492476961979735,25.79752511120048,1.4995,4.656
2008-05-18 23:56:48.734,3.910444983796038,1.4903087670252286,25.7971017794088,1.4995,4.656
2008-05-18 23:56:51.250,3.9115748846928513,1.4892602055751667,25.796649934870285,1.4995,4.656
2008-05-18 23:56:53.781,3.912085618670556,1.491548198284088,25.79754867938349,1.4995,4.656
2008-05-18 23:56:56.297,3.912770878244842,1.4938627973585965,25.796801753313574,1.4995,4.656
2008-05-18 23:56:58.828,3.91351417717294,1.4897167737348642,25.78700500209152,1.4995,4.656
2008-05-18 23:57:01.344,3.914254339689609,1.4902333615601313,25.78744300545944,1.4995,4.656
2008-05-18 23:57:03.859,3.914818582307928,1.492319871371599,25.78983473479101,1.4995,4.656
2008-05-18 23:57:06.390,3.915913285818225,1.4914536651295187,25.77936553806643,1.4995,4.656
2008-05-18 23:57:08.906,3.91624178655952,1.4918123344198235,25.775611741334853,1.4995,4.656
2008-05-18 23:57:11.437,3.916831599092999,1.490574574241034,25.77240487168068,1.4995,4.656
2008-05-18 23:57:13.953,3.91758214408098,1.491260173259043,25.784451492971897,1.4995,4.656
2008-05-18 23:57:16.422,3.918033904299021,1.4914733591427485,25.782017479523635,1.4995,4.656
2008-05-18 23:57:18.906,3.9194778907142953,1.4902113334440314,25.784268285258005,1.4995,4.656
2008-05-18 23:57:21.390,3.9196045555035215,1.4905023906839316,25.785606326791168,1.4995,4.656
2008-05-18 23:57:23.875,3.920693436088752,1.493041713305171,25.77921477426596,1.4995,4.656
2008-05-18 23:57:26.344,3.9209963770558898,1.491672757594111,25.771488448724323,1.4995,4.656
2008-05-18 23:57:28.859,3.921517320205,1.489673182518709,25.775406295905547,1.4995,4.656
2008-05-18 23:57:31.390,3.921986978989503,1.4917424132188726,25.77597279630072,1.4995,4.669
2008-05-18 23:57:33.906,3.9229084558516094,1.4903366712660002,25.78225743947689,1.4995,4.669
2008-05-18 23:57:36.437,3.923578674006833,1.4915670635307865,25.781935205691035,1.4995,4.669
2008-05-18 23:57:38.953,3.9242710207290616,1.4930483245764643,25.777406139904585,1.4995,4.669
2008-05-18 23:57:41.484,3.9250383936597975,1.4930742313294685,25.77761154620313,1.4995,4.669
2008-05-18 23:57:44.000,3.925541808985749,1.4911551521728152,25.77571624547477,1.4995,4.669
2008-05-18 23:57:46.531,3.925934338407373,1.492254899861179,25.774914092622826,1.4995,4.669
2008-05-18 23:57:49.047,3.9266359401910673,1.4888741800848464,25.77099093697884,1.4995,4.669
2008-05-18 23:57:51.562,3.927212482806619,1.4903146742593376,25.773642582470803,1.4995,4.669
2008-05-18 23:57:54.094,3.9277652073560834,1.4887756605700218,25.777367844935608,1.4995,4.669
2008-05-18 23:57:56.609,3.9285382366210815,1.4934741350804113,25.773386611745416,1.4995,4.669
2008-05-18 23:57:59.140,3.929230261979001,1.4907645364116673,25.767021174640504,1.4995,4.669
2008-05-18 23:58:01.656,3.92960250762834,1.4919158686904532,25.775176106772573,1.4995,4.669
2008-05-18 23:58:04.187,3.930128857609808,1.4928029526741788,25.765819844345124,1.4995,4.669
2008-05-18 23:58:06.703,3.930647023129874,1.491216953864562,25.761711197630216,1.4995,4.669
2008-05-18 23:58:09.219,3.93097552075526,1.4912655306494222,25.768124237930078,1.4995,4.669
2008-05-18 23:58:11.750,3.932125313032005,1.4862556435341827,25.76913531632981,1.4995,4.669
2008-05-18 23:58:14.219,3.9325785262628505,1.4924538468982922,25.770705532726502,1.4995,4.669
2008-05-18 23:58:16.687,3.9327853583713055,1.4900465198677852,25.778138386754065,1.4995,4.669
2008-05-18 23:58:19.156,3.9336915199546025,1.4933467504140925,25.76797162258512,1.4995,4.669
2008-05-18 23:58:21.640,3.934047200162435,1.4915380335982409,25.772411041215697,1.4995,4.669
2008-05-18 23:58:24.109,3.934576650067031,1.4911839994547136,25.77378178329012,1.4995,4.669
2008-05-18 23:58:26.625,3.93523336025022,1.492241965852889,25.771438124393807,1.4995,4.681
2008-05-18 23:58:29.140,3.935751731819329,1.4897588889854143,25.77205487371691,1.4995,4.681
2008-05-18 23:58:31.672,3.9363843459877534,1.4908773291073096,25.77516239055401,1.4995,4.681
2008-05-18 23:58:34.187,3.9367474894510335,1.4919488742174345,25.770414914296648,1.4995,4.681
2008-05-18 23:58:36.719,3.9370450187697377,1.4918026908834308,25.775806446006936,1.4995,4.681
2008-05-18 23:58:39.234,3.937816514727525,1.4948664579753614,25.764445128682908,1.4995,4.681
2008-05-18 23:58:41.765,3.938433944493408,1.4930285651022794,25.765412227395107,1.4995,4.681
2008-05-18 23:58:44.281,3.93861565796105,1.488798807002843,25.764257683052207,1.4995,4.681
2008-05-18 23:58:46.812,3.939367040575737,1.491094897133736,25.76781330572528,1.4995,4.681
2008-05-18 23:58:49.328,3.940022949307407,1.4927163293055428,25.772195698307616,1.4995,4.681
2008-05-18 23:58:51.859,3.940181219584509,1.4920030077568796,25.765295789893585,1.4995,4.681
2008-05-18 23:58:54.375,3.940448646450918,1.4917905719073752,25.772211718240182,1.4995,4.681
2008-05-18 23:58:56.890,3.9412588188161566,1.4884737488682402,25.755454335415862,1.4995,4.681
2008-05-18 23:58:59.422,3.9417770440105726,1.4900473124994933,25.76192326184471,1.4995,4.681
2008-05-18 23:59:01.937,3.942082314314969,1.490878240885112,25.7680537680704,1.4995,4.681
2008-05-18 23:59:04.469,3.9424845957744616,1.492985642599094,25.77065725776053,1.4995,4.681
2008-05-18 23:59:06.984,3.943043451511672,1.4922100353094307,25.76645740949759,1.4995,4.681
2008-05-18 23:59:09.547,3.943524427870431,1.4914905590715757,25.76006003099544,1.4995,4.681
2008-05-18 23:59:12.062,3.944067300687716,1.4903246427150334,25.75921301601828,1.4995,4.681
2008-05-18 23:59:14.594,3.944452260302927,1.4916341065689336,25.765787283447523,1.4995,4.681
2008-05-18 23:59:17.109,3.945031494673711,1.490684988503283,25.76564403279929,1.4995,4.681
2008-05-18 23:59:19.640,3.9451022411145114,1.4920994726924477,25.76595946308179,1.4995,4.681
2008-05-18 23:59:22.156,3.945642666239657,1.4904037738294813,25.77067807364015,1.4995,4.681
2008-05-18 23:59:24.687,3.946122505066716,1.4906564177848178,25.77523406544441,1.4995,4.681
2008-05-18 23:59:27.203,3.9468377188230654,1.4906730504047083,25.783033937956706,1.4995,4.681
2008-05-18 23:59:29.734,3.9472281322134415,1.4921396503146755,25.775502018502443,1.4995,4.694
2008-05-18 23:59:32.250,3.9476173889256336,1.4928576492353822,25.776559483296623,1.4995,4.694
2008-05-18 23:59:34.719,3.948084805234101,1.4902970672737574,25.770073236012152,1.4995,4.694
2008-05-18 23:59:37.187,3.948518779211742,1.4928418312915512,25.770464673417145,1.4995,4.694
2008-05-18 23:59:39.672,3.94871733917718,1.4914821328225232,25.773685509556543,1.4995,4.694
2008-05-18 23:59:42.140,3.949134932462409,1.4901741467675982,25.77612321455508,1.4995,4.694
2008-05-18 23:59:44.719,3.949513402924792,1.4901106137017497,25.77575683205647,1.4995,4.694
2008-05-18 23:59:47.234,3.949792495816163,1.4911524364006687,25.76755426289961,1.4995,4.694
2008-05-18 23:59:49.765,3.950579673187258,1.4913782813693277,25.77648481543023,1.4995,4.694
2008-05-18 23:59:52.281,3.950865251600271,1.4898248832314975,25.7778471828956,1.4995,4.694
2008-05-18 23:59:54.812,3.951047041418008,1.4888433831162546,25.77074784432567,1.4995,4.694
2008-05-18 23:59:57.328,3.951552880566874,1.4889970768518128,25.766758929317422,1.4995,4.694
2008-05-18 23:59:59.859,3.952082923314279,1.4902410185467987,25.76805741698687,1.4995,4.694
2008-05-19 00:00:02.375,3.9524315995952746,1.4910466782466762,25.769059413454062,1.4995,4.694
2008-05-19 00:00:04.906,3.952855254762102,1.4902398682390188,25.767050555982955,1.4995,4.694
2008-05-19 00:00:07.422,3.953197031358215,1.491377820585924,25.76863024384312,1.4995,4.694
2008-05-19 00:00:09.953,3.953572125464228,1.489393944571889,25.771387097305137,1.4995,4.694
2008-05-19 00:00:12.469,3.953803984770121,1.493841302679637,25.772605522908385,1.4995,4.694
2008-05-19 00:00:15.000,3.954491900060609,1.4914601541246215,25.770715392871207,1.4995,4.694
2008-05-19 00:00:17.515,3.954653490217828,1.4912914093592926,25.76570111667112,1.4995,4.694
2008-05-19 00:00:20.047,3.9551188656392258,1.4905947181085153,25.771168621563334,1.4995,4.694
2008-05-19 00:00:22.562,3.95533766055092,1.4900273502351078,25.775253851730948,1.4995,4.694
2008-05-19 00:00:25.094,3.956077670948445,1.4919260806428645,25.77379710769822,1.4995,4.694
2008-05-19 00:00:27.609,3.956259234686848,1.492837985232092,25.77310539442335,1.4995,4.694
2008-05-19 00:00:30.140,3.9568085797421664,1.4926091787979388,25.768524142838768,1.4995,4.694
2008-05-19 00:00:32.656,3.957128515739775,1.4894539633631467,25.77758472717404,1.4995,4.694
2008-05-19 00:00:35.172,3.9570747203634102,1.4877921680235864,25.772534508921886,1.4995,4.694
2008-05-19 00:00:37.703,3.957346549590087,1.490895599900114,25.774500778785907,1.4995,4.694
2008-05-19 00:00:40.219,3.9580628603036954,1.4905999640662084,25.77787770323691,1.4995,4.694
2008-05-19 00:00:42.750,3.9584487170631104,1.4897923850286627,25.78065152579369,1.4995,4.694
2008-05-19 00:00:45.265,3.958744296762616,1.4912090570723555,25.78320065359895,1.4995,4.707
2008-05-19 00:00:47.812,3.95914362946034,1.4892570951298476,25.78927564275214,1.4995,4.707
2008-05-19 00:00:50.297,3.9592298365576872,1.4916114873756503,25.78854845616908,1.4995,4.707
2008-05-19 00:00:52.750,3.959919091795288,1.491422823392877,25.78912862120099,1.4995,4.707
2008-05-19 00:00:55.234,3.9604395110839,1.4919367373647014,25.79236320975511,1.4995,4.707
2008-05-19 00:00:57.703,3.960313196185873,1.4901843618699504,25.784068481760038,1.4995,4.707
2008-05-19 00:01:00.219,3.960546750444089,1.4911325418501873,25.789448550923375,1.4995,4.707
2008-05-19 00:01:02.750,3.9611487505551146,1.494675086254354,25.78793477550805,1.4995,4.707
2008-05-19 00:01:05.265,3.961429283036613,1.4900324688218425,25.79070373124417,1.4995,4.707
2008-05-19 00:01:07.797,3.961907056090135,1.492367784375377,25.79630517944173,1.4995,4.707
2008-05-19 00:01:10.312,3.962084005693686,1.4912449926928355,25.794956987475203,1.4995,4.707
2008-05-19 00:01:12.844,3.962321986722635,1.4914274662024525,25.79171770949056,1.4995,4.707
2008-05-19 00:01:15.359,3.962860126726068,1.4891100255306955,25.792130812702176,1.4995,4.707
2008-05-19 00:01:17.890,3.9632433229984905,1.4909495460512157,25.79117948203373,1.4995,4.707
2008-05-19 00:01:20.406,3.963533082422667,1.4924825305327567,25.79646774207048,1.4995,4.707
2008-05-19 00:01:22.922,3.963922031156831,1.4910819401697373,25.79573727996821,1.4995,4.707
2008-05-19 00:01:25.453,3.964277682733677,1.4927517899086755,25.794460725355147,1.4995,4.707
2008-05-19 00:01:27.969,3.964316217401401,1.4918710320661828,25.80434178728345,1.4995,4.707
2008-05-19 00:01:30.500,3.964821095934445,1.490806453521213,25.80295474532318,1.4995,4.707
2008-05-19 00:01:33.015,3.96497982073605,1.4917764365372528,25.800167492695756,1.4995,4.707
2008-05-19 00:01:35.547,3.965511675762175,1.4913998960917194,25.804553207836392,1.4995,4.707
2008-05-19 00:01:38.062,3.965901990707313,1.4925701231366617,25.805565532963723,1.4995,4.707
2008-05-19 00:01:40.578,3.966274370522431,1.4894332031449855,25.80213504899786,1.4995,4.707
2008-05-19 00:01:43.109,3.966249375212869,1.4930964533172404,25.8031825235782,1.4995,4.707
2008-05-19 00:01:45.625,3.966860547533803,1.493384428509324,25.793191789964997,1.4995,4.707
2008-05-19 00:01:48.156,3.967294811588314,1.4904882366006111,25.79439390730465,1.4995,4.707
2008-05-19 00:01:50.672,3.967492558809796,1.4928101015596025,25.802456556904207,1.4995,4.707
2008-05-19 00:01:53.187,3.967732692017868,1.4932399471326698,25.81406172312566,1.4995,4.707
2008-05-19 00:01:55.656,3.967890386047498,1.4923260104995888,25.819296145374203,1.4995,4.707
2008-05-19 00:01:58.140,3.968373743857269,1.4903538996617325,25.812219669271663,1.4995,4.707
2008-05-19 00:02:00.640,3.968871417325218,1.494181515783518,25.813762295537728,1.4995,4.707
2008-05-19 00:02:03.172,3.969154398710015,1.4918961233369634,25.804178979290747,1.4995,4.707
2008-05-19 00:02:05.687,3.969091186136513,1.4924702189489112,25.80753685472454,1.4995,4.707
2008-05-19 00:02:08.172,3.9696225708745567,1.4902920831825337,25.810840428305177,1.4995,4.707
2008-05-19 00:02:10.640,3.9698981322181166,1.4885583712646986,25.81323110522553,1.4995,4.707
2008-05-19 00:02:13.109,3.970649394543031,1.4846428864749686,25.81041603539087,1.4995,4.707
2008-05-19 00:02:15.578,3.97081284555835,1.4897454311532587,25.816586668722817,1.4995,4.707
2008-05-19 00:02:18.047,3.971026622071093,1.4910131939356492,25.81380043198719,1.4995,4.707
2008-05-19 00:02:20.578,3.971269076880958,1.4896484630947,25.815501683142607,1.4995,4.707
2008-05-19 00:02:23.094,3.971798804480561,1.4898138947198885,25.818773109921068,1.4995,4.719
2008-05-19 00:02:25.625,3.971746056728048,1.488530062321478,25.819270578742515,1.4995,4.707
2008-05-19 00:02:28.140,3.97219141818137,1.491068099163657,25.8197388062882,1.4995,4.707
2008-05-19 00:02:30.672,3.972373981127256,1.492225450624036,25.81731552351532,1.4995,4.719
2008-05-19 00:02:33.187,3.972610640602377,1.491379533392844,25.81873714301048,1.4995,4.719
2008-05-19 00:02:35.719,3.9732468978799744,1.488981765545187,25.831487359328857,1.4995,4.719
2008-05-19 00:02:38.234,3.9734586054786583,1.4925774473807225,25.841983290998865,1.4995,4.719
2008-05-19 00:02:40.765,3.973399919420922,1.492048584695915,25.837628809806,1.4995,4.719
2008-05-19 00:02:43.281,3.973975512735295,1.4913621216128508,25.83302571249221,1.4995,4.719
2008-05-19 00:02:45.797,3.97435904167447,1.4893032353539115,25.835204991265936,1.4995,4.719
2008-05-19 00:02:48.328,3.97466599673721,1.4908232917370303,25.84020539937352,1.4995,4.719
2008-05-19 00:02:50.844,3.9747655464303353,1.4924257323654542,25.84080587925185,1.4995,4.719
2008-05-19 00:02:53.375,3.9752706214821623,1.491617662397517,25.84183763475601,1.4995,4.719
2008-05-19 00:02:55.890,3.975366594130924,1.489751284241565,25.84414995707458,1.4995,4.719
2008-05-19 00:02:58.422,3.9756705051960544,1.4905335252535232,25.84141347713113,1.4995,4.719
2008-05-19 00:03:00.937,3.976019510672922,1.490446850323352,25.847935788605675,1.4995,4.719
2008-05-19 00:03:03.469,3.976385855313672,1.4934649626392724,25.84719964603542,1.4995,4.719
2008-05-19 00:03:05.984,3.976457167253926,1.4914568584389374,25.849507809896693,1.4995,4.719
2008-05-19 00:03:08.500,3.9770995409295806,1.4928182442269848,25.84612625652785,1.4995,4.719
2008-05-19 00:03:10.969,3.97743347936778,1.492374482186664,25.856528264835028,1.4995,4.719
2008-05-19 00:03:13.453,3.977447596954834,1.491733397878748,25.859432217662093,1.4995,4.719
2008-05-19 00:03:15.922,3.977881810467368,1.4883580205247582,25.8625243265973,1.4995,4.719
2008-05-19 00:03:18.422,3.978182701552565,1.491514111849487,25.860497403992618,1.4995,4.719
2008-05-19 00:03:20.890,3.978639830980226,1.4914193950045778,25.86909960692971,1.4995,4.719
2008-05-19 00:03:23.406,3.9789144473149056,1.491655139021048,25.874939575109416,1.4995,4.719
2008-05-19 00:03:25.906,3.979008480639804,1.4898817998976823,25.870052210967327,1.4995,4.719
2008-05-19 00:03:28.437,3.979362357780889,1.492704726952793,25.870652526401205,1.4995,4.719
2008-05-19 00:03:30.953,3.979839523728238,1.4885962245753963,25.866138568356952,1.4995,4.719
2008-05-19 00:03:33.469,3.979811866639596,1.492809775461896,25.872863411106653,1.4995,4.719
2008-05-19 00:03:36.000,3.9802480630623114,1.4900674152863602,25.885583229399224,1.4995,4.719
2008-05-19 00:03:38.515,3.9806009701777936,1.4910898237367591,25.883475856929696,1.4995,4.719
2008-05-19 00:03:41.047,3.980791206626293,1.4923337441303584,25.88777934219036,1.4995,4.719
2008-05-19 00:03:43.562,3.981058718784257,1.4903477056606356,25.884016297909323,1.4995,4.719
2008-05-19 00:03:46.094,3.981511033439024,1.4916737351005676,25.87744668735531,1.4995,4.719
2008-05-19 00:03:48.609,3.981665241735411,1.4916393927909066,25.880862513452648,1.4995,4.719
2008-05-19 00:03:51.140,3.981899521765102,1.4902892066301354,25.878621144326765,1.4995,4.719
2008-05-19 00:03:53.656,3.9823014935876095,1.4921871361823256,25.88003243876473,1.4995,4.719
2008-05-19 00:03:56.187,3.98255903217932,1.4905153564708258,25.884759926771636,1.4995,4.719
2008-05-19 00:03:58.703,3.9831654671898993,1.4912087778405894,25.887652022511343,1.4995,4.719
2008-05-19 00:04:01.219,3.9831669321376255,1.4907552932298995,25.88671442956588,1.4995,4.719
2008-05-19 00:04:03.750,3.983245937098292,1.4903907538890324,25.893373142823567,1.4995,4.719
2008-05-19 00:04:06.265,3.983849967631065,1.4923403206214472,25.89493718720289,1.4995,4.732
2008-05-19 00:04:08.797,3.9844093568448895,1.492412194272476,25.89998314571626,1.4995,4.719
2008-05-19 00:04:11.312,3.984471305878407,1.490031167618492,25.91082634311631,1.4995,4.719
2008-05-19 00:04:13.844,3.984857523892853,1.4908051062300054,25.90090876293501,1.4995,4.719
2008-05-19 00:04:16.359,3.985133641662852,1.4913222480051482,25.901734973467683,1.4995,4.719
2008-05-19 00:04:18.875,3.985339802458173,1.4905676391750062,25.89500591656301,1.4995,4.732
2008-05-19 00:04:21.406,3.985738283280317,1.4932577826480415,25.90537011150919,1.4995,4.732
2008-05-19 00:04:23.922,3.9857761570968377,1.4906418462969415,25.914865822049904,1.4995,4.732
2008-05-19 00:04:26.484,3.986284940115514,1.489155137384944,25.91201081520841,1.4995,4.732
2008-05-19 00:04:29.000,3.98670391825926,1.49116798418164,25.91753688599478,1.4995,4.732
2008-05-19 00:04:31.515,3.9867823108932057,1.4896963547194393,25.9134066176836,1.4995,4.732
2008-05-19 00:04:34.078,3.98702483183821,1.4885979913433,25.916831512247125,1.4995,4.732
2008-05-19 00:04:36.609,3.987361345139872,1.4903788019624915,25.910689493564163,1.4995,4.732
2008-05-19 00:04:39.125,3.9874816504356367,1.4915538650474056,25.92578180869708,1.4995,4.732
2008-05-19 00:04:41.656,3.988022821543743,1.4914048026134732,25.91175961576677,1.4995,4.732
2008-05-19 00:04:44.172,3.988333662674755,1.4913628992463377,25.9178390658414,1.4995,4.732
2008-05-19 00:04:46.703,3.988471760876414,1.4934067040650432,25.921878856446824,1.4995,4.732
2008-05-19 00:04:49.219,3.9888514758249594,1.4890142013215528,25.919790697727628,1.4995,4.732
2008-05-19 00:04:51.750,3.989318324953349,1.4927298088633132,25.923081885235643,1.4995,4.732
2008-05-19 00:04:54.265,3.9894081247260296,1.4903070588681282,25.93065498486273,1.4995,4.732
2008-05-19 00:04:56.781,3.989733767498575,1.4926683426144651,25.93457776161291,1.4995,4.732
2008-05-19 00:04:59.312,3.98989328798761,1.4916931975490284,25.931380088278743,1.4995,4.732
2008-05-19 00:05:01.828,3.9903238042815694,1.4910389168868865,25.9350638032427,1.4995,4.732
2008-05-19 00:05:04.359,3.990562433722307,1.4924019713228849,25.944867834001425,1.4995,4.732
2008-05-19 00:05:06.828,3.991087947069349,1.4908324549919223,25.94925827386564,1.4995,4.732
2008-05-19 00:05:09.297,3.991439804748469,1.4897636983085931,25.948881487211693,1.4995,4.732
2008-05-19 00:05:11.797,3.99171912401804,1.489733708544208,25.957156479622714,1.4995,4.732
2008-05-19 00:05:14.281,3.9918687612585617,1.488710161105875,25.95541472767635,1.4995,4.732
2008-05-19 00:05:16.828,3.992308171872746,1.489601338066721,25.946380560477056,1.4995,4.732
2008-05-19 00:05:19.297,3.992475989528831,1.4907536593786164,25.94677274588322,1.4995,4.732
2008-05-19 00:05:21.765,3.992859901160829,1.4886017769004185,25.95254246243841,1.4995,4.732
2008-05-19 00:05:24.265,3.99290829731007,1.4945410270583248,25.953099290045063,1.4995,4.732
